population,scheme,period_start,period_label,archetype,share_pct
all_rows_missing_visibility_equal,raw_cap_p99,1980,1980–1984,Jester/Trickster,4.2443410450268395
all_rows_missing_visibility_equal,raw_cap_p99,1980,1980–1984,Lover,0.44018432032642363
all_rows_missing_visibility_equal,raw_cap_p99,1980,1980–1984,Magician/Transformer,7.00242433217141
all_rows_missing_visibility_equal,raw_cap_p99,1980,1980–1984,Rebel/Outlaw,1.8584062077298884
all_rows_missing_visibility_equal,raw_cap_p99,1980,1980–1984,Ruler/Leader,4.562963827163604
all_rows_missing_visibility_equal,raw_cap_p99,1980,1980–1984,Sage/Investigator,8.82450583289624
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Caregiver/Guardian,2.0880476434459316
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Creator/Artist,1.8813292291865849
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Everyman/Orphan,6.03186917083695
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Explorer/Seeker,25.513586622546864
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Hero/Warrior,29.17565305838756
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Innocent,0.8815971999806994
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Jester/Trickster,5.505259702231568
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Lover,5.45684465358575
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Magician/Transformer,4.67768837777688
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Rebel/Outlaw,4.287163371384879
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Ruler/Leader,4.287868778135419
all_rows_missing_visibility_equal,raw_cap_p99,1985,1985–1989,Sage/Investigator,9.54252641071646
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Caregiver/Guardian,0.7781012594007356
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Creator/Artist,0.8754550971869586
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Everyman/Orphan,5.123990387414152
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Explorer/Seeker,30.435361001352145
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Hero/Warrior,25.660059872221524
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Innocent,2.4563217092841567
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Jester/Trickster,4.055591073351008
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Lover,1.1770493550794991
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Magician/Transformer,6.850109429460285
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Rebel/Outlaw,4.060584781221438
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Ruler/Leader,3.8955276173037503
all_rows_missing_visibility_equal,raw_cap_p99,1990,1990–1994,Sage/Investigator,11.922907445056119
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Caregiver/Guardian,0.2073668077412322
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Creator/Artist,0.5791189140312236
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Everyman/Orphan,8.989933266112072
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Explorer/Seeker,22.377960431249733
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Hero/Warrior,26.999623651874394
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Innocent,1.423156475154195
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Jester/Trickster,2.7835243283286992
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Lover,1.9199221083539697
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Magician/Transformer,4.199034013403261
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Rebel/Outlaw,7.707180817114107
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Ruler/Leader,3.0516909285769067
all_rows_missing_visibility_equal,raw_cap_p99,1995,1995–1999,Sage/Investigator,14.135365344663644
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Caregiver/Guardian,0.3170168395173789
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Creator/Artist,1.0383460546511196
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Everyman/Orphan,4.24014087946769
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Explorer/Seeker,18.39941718871264
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Hero/Warrior,22.450475754253766
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Innocent,1.0299887683902451
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Jester/Trickster,3.7270574605704576
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Lover,1.680813372784615
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Magician/Transformer,2.8088992628021408
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Rebel/Outlaw,20.97293820368511
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Ruler/Leader,6.182578670175625
all_rows_missing_visibility_equal,raw_cap_p99,2000,2000–2004,Sage/Investigator,8.182394243070659
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Caregiver/Guardian,2.3565981086790266
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Creator/Artist,1.6992686240358168
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Everyman/Orphan,11.015904225252187
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Explorer/Seeker,15.88795636876145
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Hero/Warrior,28.488147577681342
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Innocent,0.26542957381816235
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Jester/Trickster,5.960578140993183
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Lover,0.6859119434021945
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Magician/Transformer,2.6082861143168916
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Rebel/Outlaw,10.258416960446626
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Ruler/Leader,5.538379872979335
all_rows_missing_visibility_equal,raw_cap_p99,2005,2005–2009,Sage/Investigator,8.868355899043275
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Caregiver/Guardian,4.196597057377641
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Creator/Artist,2.9804461570550704
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Everyman/Orphan,12.67603338152216
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Explorer/Seeker,12.696722460719311
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Hero/Warrior,23.502699890261468
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Innocent,3.187522241760383
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Jester/Trickster,4.815155924313454
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Lover,1.6522512431726
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Magician/Transformer,3.198835781071992
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Rebel/Outlaw,11.602625471528732
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Ruler/Leader,4.670492988502159
all_rows_missing_visibility_equal,raw_cap_p99,2010,2010–2014,Sage/Investigator,7.532260155093551
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Caregiver/Guardian,4.248026312285679
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Creator/Artist,3.5800079293367695
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Everyman/Orphan,12.023007035082568
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Explorer/Seeker,17.063483492937067
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Hero/Warrior,21.174380695774268
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Innocent,3.1513160347262383
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Jester/Trickster,4.82979705713821
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Lover,3.80028458172942
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Magician/Transformer,3.2684316823024644
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Rebel/Outlaw,8.683745359549231
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Ruler/Leader,5.002885028900196
all_rows_missing_visibility_equal,raw_cap_p99,2015,2015–2019,Sage/Investigator,7.507961667482173
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Caregiver/Guardian,4.530953572374832
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Creator/Artist,5.182778476027477
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Everyman/Orphan,11.971221417871574
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Explorer/Seeker,16.852390206349035
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Hero/Warrior,21.49928572250552
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Innocent,2.746380764470753
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Jester/Trickster,4.443606984208186
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Lover,3.5824890449005906
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Magician/Transformer,4.3251912988900525
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Rebel/Outlaw,8.33697898882443
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Ruler/Leader,5.614757476919955
all_rows_missing_visibility_equal,raw_cap_p99,2020,2020–2024,Sage/Investigator,5.594875275989487
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Caregiver/Guardian,3.972442127402585
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Creator/Artist,7.432217948243926
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Everyman/Orphan,15.068929650282453
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Explorer/Seeker,19.112746638937267
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Hero/Warrior,21.46721114434381
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Innocent,1.5418532052191716
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Jester/Trickster,3.0445688269488445
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Lover,1.0621981381179078
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Magician/Transformer,3.919530041026511
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Rebel/Outlaw,8.735453417672195
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Ruler/Leader,5.517523972968296
all_rows_missing_visibility_equal,raw_cap_p99,2025,2025,Sage/Investigator,4.452876086225201
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Caregiver/Guardian,6.315789473684211
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Creator/Artist,21.703134240094617
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Everyman/Orphan,11.727713287501407
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Explorer/Seeker,28.975951113739402
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Hero/Warrior,43.38360493539505
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Innocent,11.270145384875462
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Magician/Transformer,12.63157894736842
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Rebel/Outlaw,5.913660555884091
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Ruler/Leader,12.63157894736842
all_rows_missing_visibility_equal,raw_reviews,1970,1970–1974,Sage/Investigator,8.763521536319201
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Caregiver/Guardian,3.3762213306908606
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Creator/Artist,9.922909130819908
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Everyman/Orphan,6.12003147984685
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Explorer/Seeker,24.730944041602168
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Hero/Warrior,41.90867922469216
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Innocent,3.274110965728599
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Lover,1.3662653894615395
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Magician/Transformer,4.075812378644834
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Rebel/Outlaw,3.3237922384265715
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Ruler/Leader,4.403971171403826
all_rows_missing_visibility_equal,raw_reviews,1975,1975–1979,Sage/Investigator,6.219508170799365
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Caregiver/Guardian,3.1227072651312135
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Creator/Artist,3.527192956123334
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Everyman/Orphan,4.909565571397398
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Explorer/Seeker,24.855981670650383
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Hero/Warrior,36.98002908489896
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Innocent,0.5205660954896736
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Jester/Trickster,4.2443410450268395
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Lover,0.44018432032642363
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Magician/Transformer,7.00242433217141
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Rebel/Outlaw,1.8584062077298884
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Ruler/Leader,4.562963827163604
all_rows_missing_visibility_equal,raw_reviews,1980,1980–1984,Sage/Investigator,8.82450583289624
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Caregiver/Guardian,2.0880476434459316
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Creator/Artist,1.8813292291865849
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Everyman/Orphan,6.03186917083695
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Explorer/Seeker,25.513586622546864
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Hero/Warrior,29.17565305838756
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Innocent,0.8815971999806994
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Jester/Trickster,5.505259702231568
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Lover,5.45684465358575
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Magician/Transformer,4.67768837777688
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Rebel/Outlaw,4.287163371384879
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Ruler/Leader,4.287868778135419
all_rows_missing_visibility_equal,raw_reviews,1985,1985–1989,Sage/Investigator,9.54252641071646
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Caregiver/Guardian,0.7781012594007356
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Creator/Artist,0.8754550971869586
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Everyman/Orphan,5.123990387414152
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Explorer/Seeker,30.435361001352145
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Hero/Warrior,25.660059872221524
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Innocent,2.4563217092841567
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Jester/Trickster,4.055591073351008
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Lover,1.1770493550794991
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Magician/Transformer,6.850109429460285
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Rebel/Outlaw,4.060584781221438
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Ruler/Leader,3.8955276173037503
all_rows_missing_visibility_equal,raw_reviews,1990,1990–1994,Sage/Investigator,11.922907445056119
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Caregiver/Guardian,0.16436637590891906
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Creator/Artist,0.5706016449996797
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Everyman/Orphan,8.857876735924895
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Explorer/Seeker,20.78379828115131
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Hero/Warrior,27.27097848035374
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Innocent,1.3951384305085301
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Jester/Trickster,2.698628645536401
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Lover,1.8974954209904145
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Magician/Transformer,4.192596200275437
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Rebel/Outlaw,7.386530521266556
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Ruler/Leader,2.718406161308855
all_rows_missing_visibility_equal,raw_reviews,1995,1995–1999,Sage/Investigator,16.519445313552847
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Caregiver/Guardian,0.2548342298972893
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Creator/Artist,0.7118915921642465
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Everyman/Orphan,3.757628304278145
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Explorer/Seeker,15.5772584072073
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Hero/Warrior,23.409105906983164
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Innocent,0.7704751696428639
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Jester/Trickster,4.85903691522336
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Lover,1.3637053062902584
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Magician/Transformer,2.6954476287071953
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Rebel/Outlaw,24.067236524318577
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Ruler/Leader,5.70840985994473
all_rows_missing_visibility_equal,raw_reviews,2000,2000–2004,Sage/Investigator,8.303103370251147
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Caregiver/Guardian,3.5112458681875856
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Creator/Artist,1.027399502212629
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Everyman/Orphan,19.643968370625036
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Explorer/Seeker,12.493385535049526
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Hero/Warrior,26.6957002731424
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Innocent,0.1823445833679392
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Jester/Trickster,5.270525665368298
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Lover,0.42925177473363496
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Magician/Transformer,1.8339095456308177
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Rebel/Outlaw,10.853927934185824
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Ruler/Leader,4.465495869123189
all_rows_missing_visibility_equal,raw_reviews,2005,2005–2009,Sage/Investigator,8.03522898563677
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Caregiver/Guardian,3.038373511392172
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Creator/Artist,4.093150900390876
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Everyman/Orphan,15.344286768137575
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Explorer/Seeker,13.922867983677781
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Hero/Warrior,20.063585833157465
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Innocent,2.1168096829637184
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Jester/Trickster,4.330444162302415
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Lover,1.2950323721316337
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Magician/Transformer,2.8843516673725853
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Rebel/Outlaw,16.34042754302941
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Ruler/Leader,4.335755990761519
all_rows_missing_visibility_equal,raw_reviews,2010,2010–2014,Sage/Investigator,5.302427422540154
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Caregiver/Guardian,7.2890781535124844
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Creator/Artist,4.491477136495184
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Everyman/Orphan,13.845097891753449
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Explorer/Seeker,16.77351291576616
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Hero/Warrior,24.77985673047952
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Innocent,3.1585251127184617
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Jester/Trickster,3.0973493581166602
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Lover,2.7663791270185465
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Magician/Transformer,3.3324842031162873
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Rebel/Outlaw,7.250583673617049
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Ruler/Leader,2.8163900945522333
all_rows_missing_visibility_equal,raw_reviews,2015,2015–2019,Sage/Investigator,4.915611118438973
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Caregiver/Guardian,3.9473924092518287
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Creator/Artist,4.334919675700123
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Everyman/Orphan,11.038048954665275
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Explorer/Seeker,20.45145763632626
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Hero/Warrior,25.333215132600685
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Innocent,2.1538673859726893
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Jester/Trickster,3.63674396972175
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Lover,2.921612869611127
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Magician/Transformer,5.423217640980726
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Rebel/Outlaw,7.985757912717894
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Ruler/Leader,4.060576984063951
all_rows_missing_visibility_equal,raw_reviews,2020,2020–2024,Sage/Investigator,4.565785737009018
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Caregiver/Guardian,4.282613137903546
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Creator/Artist,5.936487354939509
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Everyman/Orphan,16.25810023886999
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Explorer/Seeker,18.70023298621655
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Hero/Warrior,22.38927406690513
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Innocent,1.0678211688242332
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Jester/Trickster,2.108537331798852
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Lover,0.7356327136257816
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Magician/Transformer,3.0904409193749696
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Rebel/Outlaw,10.910745246009196
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Ruler/Leader,5.852814303108977
all_rows_missing_visibility_equal,raw_reviews,2025,2025,Sage/Investigator,3.0838703262588307
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Caregiver/Guardian,6.315789473684211
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Creator/Artist,21.703134240094617
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Everyman/Orphan,11.727713287501407
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Explorer/Seeker,28.975951113739402
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Hero/Warrior,43.38360493539505
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Innocent,11.270145384875462
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Magician/Transformer,12.63157894736842
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Rebel/Outlaw,5.913660555884091
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Ruler/Leader,12.63157894736842
all_rows_missing_visibility_equal,sqrt_reviews,1970,1970–1974,Sage/Investigator,8.763521536319201
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Caregiver/Guardian,3.3762213306908606
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Creator/Artist,9.922909130819908
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Everyman/Orphan,6.12003147984685
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Explorer/Seeker,24.730944041602168
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Hero/Warrior,41.90867922469216
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Innocent,3.274110965728599
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Lover,1.3662653894615395
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Magician/Transformer,4.075812378644834
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Rebel/Outlaw,3.3237922384265715
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Ruler/Leader,4.403971171403826
all_rows_missing_visibility_equal,sqrt_reviews,1975,1975–1979,Sage/Investigator,6.219508170799365
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Caregiver/Guardian,3.5880893063810673
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Creator/Artist,4.0714895219451055
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Everyman/Orphan,5.504783768272513
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Explorer/Seeker,21.97341064155165
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Hero/Warrior,39.964420809538474
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Innocent,0.6292829097954976
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Jester/Trickster,0.6792760773258009
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Lover,0.5361524466684049
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Magician/Transformer,6.857068934444595
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Rebel/Outlaw,1.5924599201229124
