population,scheme,decade,archetype,share_pct
matched_only,log_cap_p99,2010s,Jester/Trickster,6.751117243580256
matched_only,log_cap_p99,2010s,Lover,2.579379667415586
matched_only,log_cap_p99,2010s,Magician/Transformer,5.344572441672035
matched_only,log_cap_p99,2010s,Rebel/Outlaw,8.714035837018674
matched_only,log_cap_p99,2010s,Ruler/Leader,5.960875092131106
matched_only,log_cap_p99,2010s,Sage/Investigator,8.241479899737817
matched_only,log_cap_p99,2010s,Uncertain,5.5437318085784355
matched_only,log_cap_p99,2020s,Caregiver/Guardian,3.1068006051880404
matched_only,log_cap_p99,2020s,Creator/Artist,5.921673853397317
matched_only,log_cap_p99,2020s,Everyman/Orphan,12.50587284776337
matched_only,log_cap_p99,2020s,Explorer/Seeker,16.07436603977624
matched_only,log_cap_p99,2020s,Hero/Warrior,17.128890826123833
matched_only,log_cap_p99,2020s,Innocent,2.7725276271663453
matched_only,log_cap_p99,2020s,Jester/Trickster,5.919535345186969
matched_only,log_cap_p99,2020s,Lover,3.308696468286684
matched_only,log_cap_p99,2020s,Magician/Transformer,6.181124552181015
matched_only,log_cap_p99,2020s,Rebel/Outlaw,8.214692194705231
matched_only,log_cap_p99,2020s,Ruler/Leader,5.842657472601818
matched_only,log_cap_p99,2020s,Sage/Investigator,7.055311460429004
matched_only,log_cap_p99,2020s,Uncertain,5.967850707194131
matched_only,log_reviews,1980s,Caregiver/Guardian,2.5047805233929408
matched_only,log_reviews,1980s,Everyman/Orphan,9.802176918287161
matched_only,log_reviews,1980s,Explorer/Seeker,40.59778224558046
matched_only,log_reviews,1980s,Hero/Warrior,24.53057269058543
matched_only,log_reviews,1980s,Innocent,2.6889608488103414
matched_only,log_reviews,1980s,Jester/Trickster,13.330097812382146
matched_only,log_reviews,1980s,Lover,9.687513752410814
matched_only,log_reviews,1980s,Magician/Transformer,20.418458348317348
matched_only,log_reviews,1980s,Rebel/Outlaw,14.102762834982212
matched_only,log_reviews,1980s,Ruler/Leader,6.392063223032591
matched_only,log_reviews,1980s,Sage/Investigator,10.55934217969267
matched_only,log_reviews,1980s,Uncertain,6.75210427161289
matched_only,log_reviews,1990s,Caregiver/Guardian,0.983186968006715
matched_only,log_reviews,1990s,Creator/Artist,1.6362181671808849
matched_only,log_reviews,1990s,Everyman/Orphan,5.885433355816951
matched_only,log_reviews,1990s,Explorer/Seeker,22.25092778452484
matched_only,log_reviews,1990s,Hero/Warrior,24.88472877943986
matched_only,log_reviews,1990s,Innocent,3.497863653821797
matched_only,log_reviews,1990s,Jester/Trickster,6.4506763848321755
matched_only,log_reviews,1990s,Lover,2.6258766342468953
matched_only,log_reviews,1990s,Magician/Transformer,5.219163926201424
matched_only,log_reviews,1990s,Rebel/Outlaw,8.091001479489424
matched_only,log_reviews,1990s,Ruler/Leader,7.141630258730193
matched_only,log_reviews,1990s,Sage/Investigator,11.205181953709804
matched_only,log_reviews,1990s,Uncertain,4.493368814721297
matched_only,log_reviews,2000s,Caregiver/Guardian,1.339281298603455
matched_only,log_reviews,2000s,Creator/Artist,2.1909640030397126
matched_only,log_reviews,2000s,Everyman/Orphan,5.928456374655579
matched_only,log_reviews,2000s,Explorer/Seeker,16.60949022532716
matched_only,log_reviews,2000s,Hero/Warrior,25.48077033578577
matched_only,log_reviews,2000s,Innocent,1.521238945090214
matched_only,log_reviews,2000s,Jester/Trickster,4.728593801770823
matched_only,log_reviews,2000s,Lover,0.9050996334498395
matched_only,log_reviews,2000s,Magician/Transformer,4.62468168923516
matched_only,log_reviews,2000s,Rebel/Outlaw,10.772463128566823
matched_only,log_reviews,2000s,Ruler/Leader,9.859546430834035
matched_only,log_reviews,2000s,Sage/Investigator,10.836559481623015
matched_only,log_reviews,2000s,Uncertain,5.713344769593109
matched_only,log_reviews,2010s,Caregiver/Guardian,2.1677364606445666
matched_only,log_reviews,2010s,Creator/Artist,4.494327405600991
matched_only,log_reviews,2010s,Everyman/Orphan,10.443568851832907
matched_only,log_reviews,2010s,Explorer/Seeker,16.81563087577021
matched_only,log_reviews,2010s,Hero/Warrior,20.402731395326022
matched_only,log_reviews,2010s,Innocent,2.5665074505693046
matched_only,log_reviews,2010s,Jester/Trickster,6.738507496088758
matched_only,log_reviews,2010s,Lover,2.5750609249392697
matched_only,log_reviews,2010s,Magician/Transformer,5.337599638296096
matched_only,log_reviews,2010s,Rebel/Outlaw,8.735751082695655
matched_only,log_reviews,2010s,Ruler/Leader,5.951762997860176
matched_only,log_reviews,2010s,Sage/Investigator,8.22450002382854
matched_only,log_reviews,2010s,Uncertain,5.546315396547501
matched_only,log_reviews,2020s,Caregiver/Guardian,3.1089880304782933
matched_only,log_reviews,2020s,Creator/Artist,5.91871911576865
matched_only,log_reviews,2020s,Everyman/Orphan,12.508214315872197
matched_only,log_reviews,2020s,Explorer/Seeker,16.082068184318732
matched_only,log_reviews,2020s,Hero/Warrior,17.14183859938438
matched_only,log_reviews,2020s,Innocent,2.7717683040044605
matched_only,log_reviews,2020s,Jester/Trickster,5.913673316149343
matched_only,log_reviews,2020s,Lover,3.3073499317372455
matched_only,log_reviews,2020s,Magician/Transformer,6.178828333444184
matched_only,log_reviews,2020s,Rebel/Outlaw,8.215917875370023
matched_only,log_reviews,2020s,Ruler/Leader,5.838671611710853
matched_only,log_reviews,2020s,Sage/Investigator,7.048626215818199
matched_only,log_reviews,2020s,Uncertain,5.965336165943442
matched_only,raw_cap_p99,1980s,Caregiver/Guardian,0.6090271941247128
matched_only,raw_cap_p99,1980s,Everyman/Orphan,6.963210317101595
matched_only,raw_cap_p99,1980s,Explorer/Seeker,45.28581548243778
matched_only,raw_cap_p99,1980s,Hero/Warrior,21.559632211528765
matched_only,raw_cap_p99,1980s,Innocent,1.5679328438277202
matched_only,raw_cap_p99,1980s,Jester/Trickster,17.582541155052006
matched_only,raw_cap_p99,1980s,Lover,12.65284471118436
matched_only,raw_cap_p99,1980s,Magician/Transformer,18.388224250710657
matched_only,raw_cap_p99,1980s,Rebel/Outlaw,14.649841534020979
matched_only,raw_cap_p99,1980s,Ruler/Leader,2.65775696449488
matched_only,raw_cap_p99,1980s,Sage/Investigator,11.163914212695785
matched_only,raw_cap_p99,1980s,Uncertain,4.895663997475585
matched_only,raw_cap_p99,1990s,Caregiver/Guardian,0.2059754698973153
matched_only,raw_cap_p99,1990s,Creator/Artist,0.6791055978415808
matched_only,raw_cap_p99,1990s,Everyman/Orphan,7.2375944504001835
matched_only,raw_cap_p99,1990s,Explorer/Seeker,27.124352733784583
matched_only,raw_cap_p99,1990s,Hero/Warrior,24.457109411957767
matched_only,raw_cap_p99,1990s,Innocent,2.0989438592158143
matched_only,raw_cap_p99,1990s,Jester/Trickster,4.276068120623958
matched_only,raw_cap_p99,1990s,Lover,2.9849045142668094
matched_only,raw_cap_p99,1990s,Magician/Transformer,5.743283316587994
matched_only,raw_cap_p99,1990s,Rebel/Outlaw,6.4229527163311415
matched_only,raw_cap_p99,1990s,Ruler/Leader,3.2598052970573423
matched_only,raw_cap_p99,1990s,Sage/Investigator,13.572632121761817
matched_only,raw_cap_p99,1990s,Uncertain,4.853952406219403
matched_only,raw_cap_p99,2000s,Caregiver/Guardian,1.6484418078699634
matched_only,raw_cap_p99,2000s,Creator/Artist,1.3530322801872665
matched_only,raw_cap_p99,2000s,Everyman/Orphan,7.61843829054934
matched_only,raw_cap_p99,2000s,Explorer/Seeker,17.07867043715348
matched_only,raw_cap_p99,2000s,Hero/Warrior,25.443698810903317
matched_only,raw_cap_p99,2000s,Innocent,0.7111144810901356
matched_only,raw_cap_p99,2000s,Jester/Trickster,4.86065047495788
matched_only,raw_cap_p99,2000s,Lover,1.2966335172294594
matched_only,raw_cap_p99,2000s,Magician/Transformer,2.696790523112086
matched_only,raw_cap_p99,2000s,Rebel/Outlaw,15.704050251060938
matched_only,raw_cap_p99,2000s,Ruler/Leader,5.870074376493673
matched_only,raw_cap_p99,2000s,Sage/Investigator,8.535709347299493
matched_only,raw_cap_p99,2000s,Uncertain,7.71315856349892
matched_only,raw_cap_p99,2010s,Caregiver/Guardian,4.223168900037171
matched_only,raw_cap_p99,2010s,Creator/Artist,3.2797765724468055
matched_only,raw_cap_p99,2010s,Everyman/Orphan,12.353632913174156
matched_only,raw_cap_p99,2010s,Explorer/Seeker,14.865054901484465
matched_only,raw_cap_p99,2010s,Hero/Warrior,22.335922366417535
matched_only,raw_cap_p99,2010s,Innocent,3.1711420879576964
matched_only,raw_cap_p99,2010s,Jester/Trickster,4.8250287863037435
matched_only,raw_cap_p99,2010s,Lover,2.724305794922724
matched_only,raw_cap_p99,2010s,Magician/Transformer,3.232002945249384
matched_only,raw_cap_p99,2010s,Rebel/Outlaw,10.150248232314679
matched_only,raw_cap_p99,2010s,Ruler/Leader,4.837178796775937
matched_only,raw_cap_p99,2010s,Sage/Investigator,7.519632055052078
matched_only,raw_cap_p99,2010s,Uncertain,6.48290564786362
matched_only,raw_cap_p99,2020s,Caregiver/Guardian,4.442096007172646
matched_only,raw_cap_p99,2020s,Creator/Artist,5.566335293450787
matched_only,raw_cap_p99,2020s,Everyman/Orphan,12.496814638009724
matched_only,raw_cap_p99,2020s,Explorer/Seeker,17.171243581403157
matched_only,raw_cap_p99,2020s,Hero/Warrior,21.48789439702141
matched_only,raw_cap_p99,2020s,Innocent,2.548803547279948
matched_only,raw_cap_p99,2020s,Jester/Trickster,4.218247822316768
matched_only,raw_cap_p99,2020s,Lover,3.1591144245484784
matched_only,raw_cap_p99,2020s,Magician/Transformer,4.258408467582284
matched_only,raw_cap_p99,2020s,Rebel/Outlaw,8.421229154088733
matched_only,raw_cap_p99,2020s,Ruler/Leader,5.604858526250562
matched_only,raw_cap_p99,2020s,Sage/Investigator,5.399276147848429
matched_only,raw_cap_p99,2020s,Uncertain,5.225677993027076
matched_only,raw_reviews,1980s,Caregiver/Guardian,0.6090271941247128
matched_only,raw_reviews,1980s,Everyman/Orphan,6.963210317101595
matched_only,raw_reviews,1980s,Explorer/Seeker,45.28581548243778
matched_only,raw_reviews,1980s,Hero/Warrior,21.559632211528765
matched_only,raw_reviews,1980s,Innocent,1.5679328438277202
matched_only,raw_reviews,1980s,Jester/Trickster,17.582541155052006
matched_only,raw_reviews,1980s,Lover,12.65284471118436
matched_only,raw_reviews,1980s,Magician/Transformer,18.388224250710657
matched_only,raw_reviews,1980s,Rebel/Outlaw,14.649841534020979
matched_only,raw_reviews,1980s,Ruler/Leader,2.65775696449488
matched_only,raw_reviews,1980s,Sage/Investigator,11.163914212695785
matched_only,raw_reviews,1980s,Uncertain,4.895663997475585
matched_only,raw_reviews,1990s,Caregiver/Guardian,0.13863139847130804
matched_only,raw_reviews,1990s,Creator/Artist,0.6736779024842123
matched_only,raw_reviews,1990s,Everyman/Orphan,7.167105953943664
matched_only,raw_reviews,1990s,Explorer/Seeker,26.330476909769374
matched_only,raw_reviews,1990s,Hero/Warrior,24.592515103837606
matched_only,raw_reviews,1990s,Innocent,2.0856019132550783
matched_only,raw_reviews,1990s,Jester/Trickster,4.229434024896586
matched_only,raw_reviews,1990s,Lover,2.968716486230846
matched_only,raw_reviews,1990s,Magician/Transformer,5.742815949019908
matched_only,raw_reviews,1990s,Rebel/Outlaw,6.261518126206234
matched_only,raw_reviews,1990s,Ruler/Leader,3.075201854089933
matched_only,raw_reviews,1990s,Sage/Investigator,14.758957731022893
matched_only,raw_reviews,1990s,Uncertain,4.807975288150415
matched_only,raw_reviews,2000s,Caregiver/Guardian,2.3327554652756612
matched_only,raw_reviews,2000s,Creator/Artist,0.8538996185772648
matched_only,raw_reviews,2000s,Everyman/Orphan,11.694384898702678
matched_only,raw_reviews,2000s,Explorer/Seeker,13.971317005341268
matched_only,raw_reviews,2000s,Hero/Warrior,25.028021524696356
matched_only,raw_reviews,2000s,Innocent,0.5209678384347952
matched_only,raw_reviews,2000s,Jester/Trickster,5.082047120629911
matched_only,raw_reviews,2000s,Lover,0.9781130157902292
matched_only,raw_reviews,2000s,Magician/Transformer,2.2544376956043917
matched_only,raw_reviews,2000s,Rebel/Outlaw,17.545132711538063
matched_only,raw_reviews,2000s,Ruler/Leader,5.096093748244162
matched_only,raw_reviews,2000s,Sage/Investigator,8.17978798251514
matched_only,raw_reviews,2000s,Uncertain,7.07950055312771
matched_only,raw_reviews,2010s,Caregiver/Guardian,5.164424953251053
matched_only,raw_reviews,2010s,Creator/Artist,4.292389651161261
matched_only,raw_reviews,2010s,Everyman/Orphan,14.598016079365143
matched_only,raw_reviews,2010s,Explorer/Seeker,15.339843336817065
matched_only,raw_reviews,2010s,Hero/Warrior,22.420204840127514
matched_only,raw_reviews,2010s,Innocent,2.6383623768567968
matched_only,raw_reviews,2010s,Jester/Trickster,3.71490317481634
matched_only,raw_reviews,2010s,Lover,2.0293994408423837
matched_only,raw_reviews,2010s,Magician/Transformer,3.1073606632324022
matched_only,raw_reviews,2010s,Rebel/Outlaw,11.80016198797841
matched_only,raw_reviews,2010s,Ruler/Leader,3.576247483033265
matched_only,raw_reviews,2010s,Sage/Investigator,5.107813375512827
matched_only,raw_reviews,2010s,Uncertain,6.210872637005538
matched_only,raw_reviews,2020s,Caregiver/Guardian,4.00573960422016
matched_only,raw_reviews,2020s,Creator/Artist,4.605229144314335
matched_only,raw_reviews,2020s,Everyman/Orphan,11.914182791837655
matched_only,raw_reviews,2020s,Explorer/Seeker,20.12748914313855
matched_only,raw_reviews,2020s,Hero/Warrior,24.84361263090489
matched_only,raw_reviews,2020s,Innocent,1.9739149811540162
matched_only,raw_reviews,2020s,Jester/Trickster,3.3853121854677037
matched_only,raw_reviews,2020s,Lover,2.554213921020182
matched_only,raw_reviews,2020s,Magician/Transformer,5.035614026194464
matched_only,raw_reviews,2020s,Rebel/Outlaw,8.484869364868109
matched_only,raw_reviews,2020s,Ruler/Leader,4.3618441749647365
matched_only,raw_reviews,2020s,Sage/Investigator,4.313162204578469
matched_only,raw_reviews,2020s,Uncertain,4.3948158273367275
matched_only,sqrt_reviews,1980s,Caregiver/Guardian,1.6373098332486882
matched_only,sqrt_reviews,1980s,Everyman/Orphan,8.631616222046931
matched_only,sqrt_reviews,1980s,Explorer/Seeker,42.47818392568105
matched_only,sqrt_reviews,1980s,Hero/Warrior,22.772991335239013
matched_only,sqrt_reviews,1980s,Innocent,2.251947361763586
matched_only,sqrt_reviews,1980s,Jester/Trickster,15.757627597998953
matched_only,sqrt_reviews,1980s,Lover,11.107049301092644
matched_only,sqrt_reviews,1980s,Magician/Transformer,19.582505569709003
matched_only,sqrt_reviews,1980s,Rebel/Outlaw,14.479796260377503
matched_only,sqrt_reviews,1980s,Ruler/Leader,4.64398377286749
matched_only,sqrt_reviews,1980s,Sage/Investigator,10.793539693684945
matched_only,sqrt_reviews,1980s,Uncertain,6.116690945857541
matched_only,sqrt_reviews,1990s,Caregiver/Guardian,0.612111008024115
matched_only,sqrt_reviews,1990s,Creator/Artist,1.3514800278430799
matched_only,sqrt_reviews,1990s,Everyman/Orphan,6.58798076594862
matched_only,sqrt_reviews,1990s,Explorer/Seeker,24.053065784248457
matched_only,sqrt_reviews,1990s,Hero/Warrior,24.213991835276314
matched_only,sqrt_reviews,1990s,Innocent,3.2418976545252627
matched_only,sqrt_reviews,1990s,Jester/Trickster,5.712758984145924
matched_only,sqrt_reviews,1990s,Lover,2.7658597027267144
matched_only,sqrt_reviews,1990s,Magician/Transformer,5.184725866296337
matched_only,sqrt_reviews,1990s,Rebel/Outlaw,7.3020823747626595
matched_only,sqrt_reviews,1990s,Ruler/Leader,5.490469972618864
matched_only,sqrt_reviews,1990s,Sage/Investigator,12.700498188092933
matched_only,sqrt_reviews,1990s,Uncertain,4.57106925755145
matched_only,sqrt_reviews,2000s,Caregiver/Guardian,1.5353632217959066
matched_only,sqrt_reviews,2000s,Creator/Artist,1.8075427410739089
matched_only,sqrt_reviews,2000s,Everyman/Orphan,7.220923399986534
matched_only,sqrt_reviews,2000s,Explorer/Seeker,15.98178038886885
matched_only,sqrt_reviews,2000s,Hero/Warrior,25.79244418572182
matched_only,sqrt_reviews,2000s,Innocent,1.0733133869081988
matched_only,sqrt_reviews,2000s,Jester/Trickster,4.6549134567379244
matched_only,sqrt_reviews,2000s,Lover,1.045829178842809
matched_only,sqrt_reviews,2000s,Magician/Transformer,3.6378475085072806
matched_only,sqrt_reviews,2000s,Rebel/Outlaw,13.718304571900475
matched_only,sqrt_reviews,2000s,Ruler/Leader,7.943622403944585
matched_only,sqrt_reviews,2000s,Sage/Investigator,9.40381229425807
matched_only,sqrt_reviews,2000s,Uncertain,6.703290162387914
matched_only,sqrt_reviews,2010s,Caregiver/Guardian,3.188919416598183
matched_only,sqrt_reviews,2010s,Creator/Artist,4.091074317150891
matched_only,sqrt_reviews,2010s,Everyman/Orphan,11.86777592678796
matched_only,sqrt_reviews,2010s,Explorer/Seeker,15.977883723823819
matched_only,sqrt_reviews,2010s,Hero/Warrior,21.276196144475474
matched_only,sqrt_reviews,2010s,Innocent,2.7104027038519236
matched_only,sqrt_reviews,2010s,Jester/Trickster,5.841064613723531
matched_only,sqrt_reviews,2010s,Lover,2.5045202694610422
matched_only,sqrt_reviews,2010s,Magician/Transformer,4.15401112241218
matched_only,sqrt_reviews,2010s,Rebel/Outlaw,9.70491409120709
matched_only,sqrt_reviews,2010s,Ruler/Leader,5.373062546990814
matched_only,sqrt_reviews,2010s,Sage/Investigator,7.376312132606982
matched_only,sqrt_reviews,2010s,Uncertain,5.9338629909101055
matched_only,sqrt_reviews,2020s,Caregiver/Guardian,3.6286066095721883
matched_only,sqrt_reviews,2020s,Creator/Artist,5.963805674587957
matched_only,sqrt_reviews,2020s,Everyman/Orphan,12.36578650487022
matched_only,sqrt_reviews,2020s,Explorer/Seeker,16.841512595401138
matched_only,sqrt_reviews,2020s,Hero/Warrior,19.004336771139247
matched_only,sqrt_reviews,2020s,Innocent,2.445545141488372
matched_only,sqrt_reviews,2020s,Jester/Trickster,5.199471092926317
matched_only,sqrt_reviews,2020s,Lover,3.27025121051641
matched_only,sqrt_reviews,2020s,Magician/Transformer,5.210450743930539
matched_only,sqrt_reviews,2020s,Rebel/Outlaw,8.29346355276874
matched_only,sqrt_reviews,2020s,Ruler/Leader,5.893205341676954
matched_only,sqrt_reviews,2020s,Sage/Investigator,6.481739522094983
matched_only,sqrt_reviews,2020s,Uncertain,5.401825239026937
matched_only,tiered_reviews,1980s,Caregiver/Guardian,2.880584715703486
matched_only,tiered_reviews,1980s,Everyman/Orphan,9.88199859128264
matched_only,tiered_reviews,1980s,Explorer/Seeker,40.38550584664847
matched_only,tiered_reviews,1980s,Hero/Warrior,25.113329028167087
matched_only,tiered_reviews,1980s,Innocent,2.761384239430328
matched_only,tiered_reviews,1980s,Jester/Trickster,12.973818320184677
matched_only,tiered_reviews,1980s,Lover,9.164606308503876
matched_only,tiered_reviews,1980s,Magician/Transformer,20.352760333184435
matched_only,tiered_reviews,1980s,Rebel/Outlaw,13.702244061445361
matched_only,tiered_reviews,1980s,Ruler/Leader,7.483931328950944
matched_only,tiered_reviews,1980s,Sage/Investigator,10.211937566403073
matched_only,tiered_reviews,1980s,Uncertain,6.850250939380404
matched_only,tiered_reviews,1990s,Caregiver/Guardian,1.0499664299552383
matched_only,tiered_reviews,1990s,Creator/Artist,1.6389283951415201
matched_only,tiered_reviews,1990s,Everyman/Orphan,5.767427036063074
matched_only,tiered_reviews,1990s,Explorer/Seeker,22.401173851695454
matched_only,tiered_reviews,1990s,Hero/Warrior,25.242664001642645
matched_only,tiered_reviews,1990s,Innocent,3.3794724659687128
matched_only,tiered_reviews,1990s,Jester/Trickster,6.268415917990042
matched_only,tiered_reviews,1990s,Lover,2.3768386188332857
matched_only,tiered_reviews,1990s,Magician/Transformer,5.207828384220936
matched_only,tiered_reviews,1990s,Rebel/Outlaw,8.070494061082735
matched_only,tiered_reviews,1990s,Ruler/Leader,7.440482546045353
matched_only,tiered_reviews,1990s,Sage/Investigator,10.988462286604797
matched_only,tiered_reviews,1990s,Uncertain,4.493235552480547
matched_only,tiered_reviews,2000s,Caregiver/Guardian,1.363116840627242
matched_only,tiered_reviews,2000s,Creator/Artist,2.1544837747858914
matched_only,tiered_reviews,2000s,Everyman/Orphan,5.950811066347132
matched_only,tiered_reviews,2000s,Explorer/Seeker,16.597696835888637
matched_only,tiered_reviews,2000s,Hero/Warrior,25.36990616932921
matched_only,tiered_reviews,2000s,Innocent,1.6134554743968197
matched_only,tiered_reviews,2000s,Jester/Trickster,4.812314764545733
matched_only,tiered_reviews,2000s,Lover,0.9113542199674978
matched_only,tiered_reviews,2000s,Magician/Transformer,4.628002907225971
matched_only,tiered_reviews,2000s,Rebel/Outlaw,10.622407003505929
matched_only,tiered_reviews,2000s,Ruler/Leader,9.850187598416452
matched_only,tiered_reviews,2000s,Sage/Investigator,10.988372157905925
matched_only,tiered_reviews,2000s,Uncertain,5.662995524619433
matched_only,tiered_reviews,2010s,Caregiver/Guardian,2.1499329921754935
matched_only,tiered_reviews,2010s,Creator/Artist,4.509239048547566
matched_only,tiered_reviews,2010s,Everyman/Orphan,10.388200457288143
matched_only,tiered_reviews,2010s,Explorer/Seeker,16.841371648285286
matched_only,tiered_reviews,2010s,Hero/Warrior,20.34072181813001
matched_only,tiered_reviews,2010s,Innocent,2.559080074248861
matched_only,tiered_reviews,2010s,Jester/Trickster,6.755177243189633
matched_only,tiered_reviews,2010s,Lover,2.552283204567625
matched_only,tiered_reviews,2010s,Magician/Transformer,5.414973134646431
matched_only,tiered_reviews,2010s,Rebel/Outlaw,8.714002025409362
matched_only,tiered_reviews,2010s,Ruler/Leader,5.9921715455140845
matched_only,tiered_reviews,2010s,Sage/Investigator,8.258958130678671
matched_only,tiered_reviews,2010s,Uncertain,5.523888677318833
matched_only,tiered_reviews,2020s,Caregiver/Guardian,3.1028139051565264
matched_only,tiered_reviews,2020s,Creator/Artist,5.879728038036878
matched_only,tiered_reviews,2020s,Everyman/Orphan,12.52564129818392
matched_only,tiered_reviews,2020s,Explorer/Seeker,16.055164030117933
matched_only,tiered_reviews,2020s,Hero/Warrior,17.07809551618876
matched_only,tiered_reviews,2020s,Innocent,2.814789813947572
matched_only,tiered_reviews,2020s,Jester/Trickster,5.95119344785468
matched_only,tiered_reviews,2020s,Lover,3.2930798528985217
matched_only,tiered_reviews,2020s,Magician/Transformer,6.239175632455031
matched_only,tiered_reviews,2020s,Rebel/Outlaw,8.212786141400677
matched_only,tiered_reviews,2020s,Ruler/Leader,5.796921389383285
matched_only,tiered_reviews,2020s,Sage/Investigator,7.021001628665516
matched_only,tiered_reviews,2020s,Uncertain,6.0296093057107
